73㎡,2002年-2017年建,中层(共6层),/sale/100267950?insource=sale_list&top=544,南,三乡-文昌路-,3室2厅,随时看房,家庆居 实用3房，出入方便，户型方正，南北对流,85,11644元/㎡,简装
86㎡,2005年建,高层(共7层),/sale/100569881?insource=sale_list&top=545,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,雅居乐花园1-3期 86平方3房2卫朝东南,75,8721元/㎡,精装
87㎡,2005年-2020年建,低层(共33层),/sale/100395884?insource=sale_list&top=546,东南,三乡-雅居乐-,3室2厅,满两年/电梯,雅居乐万象郡二期 3室2厅0厨1卫 87.0m² 毛坯,100,11494元/㎡,毛坯
81㎡,1999年-2014年建,中层(共7层),/sale/100483186?insource=sale_list&top=547,西南,三乡-金涌大道-,3室2厅,满五唯一/房本在手,"吉雅花园 惊喜！精装3房2厅,红本在手！",53,6543元/㎡,精装
117㎡,2000年-2013年建,高层(共6层),/sale/100106812?insource=sale_list&top=548,西,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,绿茵庭 前面没遮挡  百年学校住宅房  有自主理想装修房,88,7521元/㎡,毛坯
121㎡,1998年-2016年建,低层(共7层),/sale/100268063?insource=sale_list&top=549,西南,三乡-雅居乐-,4室2厅,,丽景城市广场 世光优势品牌，诚心出售,100,8264元/㎡,简装
89㎡,2005年-2014年建,中层(共9层),/sale/500428204?insource=sale_list&top=550,北,三乡-金涌大道-,4室2厅,满五唯一,中恒海晖园 实用面积大，4房。装修保养好,97,10899元/㎡,精装
109㎡,2000年建,高层(共7层),/sale/100551113?insource=sale_list&top=551,南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/满两年,丽景花园 3室2厅1厨2卫 新装修业主急售 78万,81,7431元/㎡,简装
113.62㎡,2001年-2015年建,低层(共7层),/sale/500025263?insource=sale_list&top=552,西南,三乡-雅居乐-,3室2厅,满两年/房本在手,半山午后 急！急！3室2厅117m²毛坯，红本在手！,100,8801元/㎡,毛坯
88㎡,,高层(共4层),/sale/502371104?insource=sale_list&top=553,西,三乡-三乡-,3室2厅,满五年/房本在手,畔山苑 3室2厅1厨2卫 88.0m² 毛坯,65,7386元/㎡,毛坯
120㎡,2000年-2010年建,中层(共7层),/sale/502333912?insource=sale_list&top=554,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手/电梯,"新乐苑 3室2厅120m²满五年东南朝向,业主诚心出售.",80,6667元/㎡,精装
75.2㎡,2000年-2013年建,高层(共6层),/sale/100162481?insource=sale_list&top=555,东南,三乡-金涌大道-,3室2厅,,"君怡花园 喜报！喜报！精装3方2厅 ,红本在手",55,7314元/㎡,精装
113㎡,2003年-2010年建,高层(共6层),/sale/100259346?insource=sale_list&top=556,西北,三乡-小琅环路-,3室2厅,随时看房/满两年/房本在手,绿盈轩 光后学校附房 精装三房 户型方正 采光好,85,7522元/㎡,精装
89㎡,2005年-2020年建,低层(共33层),/sale/100564749?insource=sale_list&top=557,南,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 送车位3室2厅1厨1卫 毛坯,98,11011元/㎡,毛坯
112.31㎡,1998年-2016年建,中层(共5层),/sale/500367311?insource=sale_list&top=558,西北,三乡-雅居乐-,3室2厅,满五年/房本在手,丽景城市广场 3室2厅112.31m²满五年,86,7657元/㎡,简装
75㎡,1999年-2014年建,高层(共7层),/sale/500027195?insource=sale_list&top=559,东南,三乡-金涌大道-,3室2厅,满五唯一,吉雅花园 拎包入住！3室2厅75m²普通装修，红本在手！,50,6667元/㎡,简装
120㎡,2001年-2013年建,中层(共6层),/sale/100521863?insource=sale_list&top=560,北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一,骏景新盛世 繁华地段 南北对通 低首付 送入户花园,100,8333元/㎡,简装
98.88㎡,1995年-2013年建,高层(共7层),/sale/502362172?insource=sale_list&top=561,北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一/房本在手,华丰花园8区 百年岗后学房  三乡繁华路段   生活配套一应俱全,65,6574元/㎡,简装
103㎡,1995年-2013年建,中层(共7层),/sale/100406710?insource=sale_list&top=562,东北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,华丰花园8区  精致装修   百年学校房   繁华地段,65,6311元/㎡,精装
103.03㎡,1999年-2002年建,中层(共2层),/sale/100333392?insource=sale_list&top=563,南,三乡-雅居乐-,3室2厅,满五唯一,侨兴花园 103平方 南向3房 送私家车库 单价6字头,63,6115元/㎡,简装
107.38㎡,2004年建,高层(共6层),/sale/502171647?insource=sale_list&top=564,东,三乡-三乡-,3室2厅,中山市三乡镇光后中心小学/满五唯一,供销新村 3室2厅107.38m²满五年,68,6333元/㎡,简装
105㎡,1996年-2013年建,低层(共9层),/sale/100264864?insource=sale_list&top=565,西北,三乡-文昌路-,3室2厅,满五年,宝之园 3房2卫，通大周边好房源,95,9048元/㎡,简装
107㎡,2007年-2015年建,低层(共11层),/sale/100524589?insource=sale_list&top=566,北,三乡-雅居乐-,3室2厅,随时看房/满五唯一/房本在手/电梯,巴厘晓筑 3室2厅1厨2卫 107.0m² 满五年,90,8411元/㎡,精装
115㎡,2000年建,高层(共7层),/sale/100259003?insource=sale_list&top=567,东南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/满两年,丽景花园 精装三房，釆光好，户型方正,80,6957元/㎡,精装
106㎡,2001年-2015年建,高层(共22层),/sale/500019496?insource=sale_list&top=568,西,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,半山午后 半山午后毛坯3房朝南单价10000一平,90,8491元/㎡,毛坯
99㎡,2000年-2014年建,高层(共7层),/sale/100346543?insource=sale_list&top=569,东南,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一,雅豪苑 台湾业主度假房  格局好采光充足,75,7576元/㎡,简装
85.28㎡,2008年建,低层(共18层),/sale/502054463?insource=sale_list&top=570,北,三乡-文昌路-,3室2厅,中山市三乡镇大布小学/满两年/电梯,富和名都花园 优美小区，入住高，²普通装修,90,10553元/㎡,简装
86.8㎡,1996年-2015年建,低层(共11层),/sale/100351403?insource=sale_list&top=511,东南,三乡-文昌路-,3室2厅,房本在手,皇冠花园 电梯小3房，实用温馨家庭住房,99,11406元/㎡,精装
94㎡,2000年-2018年建,中层(共11层),/sale/100197001?insource=sale_list&top=512,西北,三乡-文昌路-,4室2厅,满五唯一/电梯,"秀乐公馆 首付13万,业主诚心出售",100,10638元/㎡,精装
83.85㎡,2003年建,高层(共7层),/sale/100251020?insource=sale_list&top=513,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园4-6期 雅居乐物业，别墅区，环境好,75,8945元/㎡,精装
94㎡,2003年-2018年建,中层(共11层),/sale/502333686?insource=sale_list&top=514,北,三乡-金涌大道-,3室2厅,随时看房/满两年/房本在手,海尚绿洲 朋友的房子随时看房  全新保养 就结婚住一段时间,95,10106元/㎡,精装
91㎡,2005年-2009年建,低层(共11层),/sale/100572902?insource=sale_list&top=515,北,三乡-雅居乐-,3室2厅,满两年,富和凯悦名门 急售  三鑫外语学校旁 精装实用3房 电梯,92,10110元/㎡,精装
88.69㎡,2013年建,中层(共6层),/sale/500014368?insource=sale_list&top=516,西南,三乡-雅居乐-,3室2厅,满五唯一/房本在手,君林水岸 精致装修 格局方正 采光足 家电家私齐全 拎包入住,72,8118元/㎡,精装
105㎡,1996年-2013年建,低层(共9层),/sale/100134507?insource=sale_list&top=517,西北,三乡-文昌路-,3室2厅,满五唯一/房本在手,宝之园 电梯3房2厅2卫 低首付 坐拥繁华地段,98,9333元/㎡,精装
78㎡,2002年-2010年建,中层(共6层),/sale/500081974?insource=sale_list&top=518,西,三乡-雅居乐-,3室2厅,满五唯一,雅居乐花园漾逸居 格局好，小区环境好，家私家电全送，拎包入住,75,9615元/㎡,简装
100㎡,2013年建,高层(共7层),/sale/100264213?insource=sale_list&top=519,西南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五年,"华丰花园4区 惊喜！ 精装3房2厅,红本在手!",52,5200元/㎡,简装
92㎡,1998年-2018年建,中层(共11层),/sale/500082192?insource=sale_list&top=520,西,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,雅居乐新城景湖居 电梯中层 精装三房保养好 拎包入住,93,10109元/㎡,精装
95㎡,2002年建,中层(共7层),/sale/500185246?insource=sale_list&top=521,东南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一,华丰花园7区 低首付 繁华地段 随时看房 有学校,68,7158元/㎡,精装
121.21㎡,1996年-2016年建,高层(共6层),/sale/500592681?insource=sale_list&top=522,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五年/房本在手,东城花园 生活配套齐全，性价比高,83,6848元/㎡,毛坯
83.12㎡,2000年-2010年建,低层(共7层),/sale/502588588?insource=sale_list&top=523,东北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,新乐苑  繁华地段 南北对通 低首付 送入户花园,62,7459元/㎡,精装
105㎡,1996年-2013年建,中层(共9层),/sale/500109869?insource=sale_list&top=524,西北,三乡-文昌路-,3室2厅,满两年,宝之园 电梯精致装修，实用3房,98,9333元/㎡,精装
92㎡,2007年-2015年建,中层(共11层),/sale/100476321?insource=sale_list&top=525,南,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,巴厘晓筑 3室2厅1厨2卫 92.0m² 户型方正  ,82,8913元/㎡,毛坯
100㎡,2001年-2015年建,高层(共22层),/sale/500511474?insource=sale_list&top=526,西北,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,半山午后 3室2厅100m²毛坯,98,9800元/㎡,毛坯
90.42㎡,2018年建,高层(共6层),/sale/100240404?insource=sale_list&top=527,南,三乡-三乡-,3室2厅,中山市曹步初级中学/满五年/房本在手,华宝楼 华宝楼小3房精装，保养好,55,6083元/㎡,简装
99.51㎡,2001年-2008年建,高层(共6层),/sale/100521751?insource=sale_list&top=528,东南,三乡-雅居乐-,3室2厅,满五年,"丽景嘉园一期 笋盘！精装3房2厅 ,红本在手!",83,8341元/㎡,简装
96.35㎡,1988年-2018年建,高层(共16层),/sale/100197317?insource=sale_list&top=529,北,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 高档小区 格局方方正正 多变户型 任意改动,100,10379元/㎡,精装
98㎡,2013年建,高层(共6层),/sale/500057745?insource=sale_list&top=530,西南,三乡-雅居乐-,3室2厅,满五唯一/房本在手,"君林水岸 3室2厅98m²普通装修,满5唯1",65,6633元/㎡,简装
84.5㎡,2005年-2017年建,高层(共16层),/sale/100507668?insource=sale_list&top=531,西南,三乡-文昌路-,3室2厅,满五唯一/电梯,俪宝龙马花园 格局方方正正 户户南北通 业主真心出售 随时看房,97,11479元/㎡,精装
99.8㎡,2005年-2016年建,低层(共25层),/sale/100162901?insource=sale_list&top=532,南,三乡-三乡-,3室2厅,满五唯一/电梯,雅居乐森岚 户型方正，户型灵活多变，诚心出售,95,9519元/㎡,毛坯
96㎡,1999年-2002年建,高层(共6层),/sale/500497189?insource=sale_list&top=533,南,三乡-雅居乐-,3室2厅,满五唯一/房本在手,侨兴花园  繁华地段 南北对通 低首付 送入户花园 ,68,7083元/㎡,简装
89㎡,1989年-2013年建,高层(共5层),/sale/100155015?insource=sale_list&top=534,西,三乡-雅居乐-,3室2厅,满五唯一/房本在手,仙景山庄 全新！全新！精装3房2厅，红本在手！,66,7416元/㎡,简装
89.9㎡,2004年建,中层(共7层),/sale/100051209?insource=sale_list&top=535,东北,三乡-文昌路-,3室1厅,中山市三乡镇光后中心小学/满五唯一/房本在手,金乡居二期 精致装修3室1厅1厨1卫89.9m²4楼东北向,80,8899元/㎡,精装
88.71㎡,1988年-2018年建,高层(共24层),/sale/100339962?insource=sale_list&top=536,北,三乡-三乡-,3室2厅,随时看房/满两年/房本在手/电梯,鸿都花园 新小区 环境好随时看房,95,10709元/㎡,毛坯
104㎡,2001年-2013年建,高层(共6层),/sale/500899422?insource=sale_list&top=537,东,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一,骏景新盛世 3室2厅104m²满五年,85,8173元/㎡,简装
85.1㎡,2003年建,低层(共9层),/sale/100201588?insource=sale_list&top=538,西北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一/房本在手,雅居乐花园4-6期 别墅区电梯洋房3房2卫,82,9636元/㎡,简装
107㎡,1993年-2013年建,高层(共7层),/sale/100266967?insource=sale_list&top=539,西南,三乡-文昌路-,3室1厅,中山市三乡镇光后中心小学/满五唯一/房本在手,华丰花园10区 光后小学!！装修3房2厅，红本在手！,71,6636元/㎡,精装
99.8㎡,2013年建,高层(共6层),/sale/500581824?insource=sale_list&top=540,西南,三乡-雅居乐-,3室2厅,满五唯一,君林水岸 3室毛坯房，格局方正，采光足，通风好,55,5511元/㎡,毛坯
102.5㎡,2013年建,中层(共11层),/sale/500799634?insource=sale_list&top=301,北,三乡-雅居乐-,3室2厅,满两年,君林水岸 3室2厅102.5m²毛坯,76,7415元/㎡,毛坯
86㎡,2005年建,高层(共7层),/sale/502679909?insource=sale_list&top=302,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园1-3期 3室2厅86m²普通装修,65,7558元/㎡,简装
96.1㎡,1988年-2018年建,低层(共16层),/sale/501534485?insource=sale_list&top=303,北,三乡-三乡-,3室2厅,随时看房/满两年/电梯,鸿都花园 3室2厅96.1m²精装修,91,9469元/㎡,精装
91.78㎡,2012年建,中层(共25层),/sale/502335148?insource=sale_list&top=304,东南,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/随时看房/电梯,润颐居二期 3室2厅91.78m²毛坯,90,9806元/㎡,毛坯
76㎡,2012年建,中层(共25层),/sale/502571490?insource=sale_list&top=305,西北,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/满两年/电梯,润颐居二期 3室2厅76m²精装修,91,11974元/㎡,精装
89.64㎡,2015年-2019年建,高层(共16层),/sale/501380250?insource=sale_list&top=306,东北,三乡-金涌大道-,3室2厅,随时看房/满两年/电梯,爱琴半岛 3室2厅89.64m²毛坯,100,11156元/㎡,毛坯
97㎡,2000年-2018年建,中层(共11层),/sale/502439976?insource=sale_list&top=307,东南,三乡-文昌路-,3室2厅,房本在手/电梯,秀乐公馆 3室2厅97m²精装修,98,10103元/㎡,精装
90㎡,2005年-2020年建,高层(共33层),/sale/500596660?insource=sale_list&top=308,西北,三乡-雅居乐-,3室2厅,随时看房/满五唯一/电梯,雅居乐万象郡二期 3室2厅90m²满五年,87,9667元/㎡,毛坯
93.17㎡,2013年建,高层(共5层),/sale/502624115?insource=sale_list&top=309,东北,三乡-三乡-,3室1厅,满五唯一/房本在手,金涌美地 3室1厅93.17m²满五年,67,7191元/㎡,简装
101㎡,2013年建,中层(共11层),/sale/502577585?insource=sale_list&top=310,北,三乡-雅居乐-,3室2厅,随时看房/满五唯一,君林水岸 3室2厅101m²满五年,69,6832元/㎡,毛坯
96㎡,1988年-2018年建,低层(共16层),/sale/502490769?insource=sale_list&top=311,南,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 3室2厅96m²毛坯,95,9896元/㎡,毛坯
89㎡,2005年建,中层(共9层),/sale/502686016?insource=sale_list&top=312,南,三乡-三乡-,3室2厅,电梯,凯柏荣域 3室2厅89m²毛坯,95,10674元/㎡,毛坯
91.14㎡,2005年建,低层(共23层),/sale/501397222?insource=sale_list&top=313,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手/电梯,雅居乐酒店 3室2厅91.14m²满五年,78,8558元/㎡,精装
80.5㎡,1995年-2014年建,中层(共6层),/sale/502624071?insource=sale_list&top=314,北,三乡-雅居乐-,3室1厅,满五唯一/房本在手,宝龙花园 3室1厅80.5m²满五年,55,6832元/㎡,简装
75.25㎡,2000年-2013年建,中层(共11层),/sale/502449881?insource=sale_list&top=315,南,三乡-金涌大道-,3室2厅,满两年,君怡花园 3室2厅75.25m²普通装修,52,6910元/㎡,简装
101㎡,2005年-2011年建,中层(共16层),/sale/502097023?insource=sale_list&top=316,东南,三乡-雅居乐-,3室2厅,满五唯一/电梯,嘉美苑 3室2厅101m²满五年,78,7723元/㎡,简装
94.86㎡,2005年-2015年建,低层(共11层),/sale/501163182?insource=sale_list&top=317,北,三乡-三乡-,3室2厅,随时看房/满五唯一,雅苑新城 3室2厅94.86m²满五年,90,9488元/㎡,毛坯
94.46㎡,2015年建,高层(共34层),/sale/502717008?insource=sale_list&top=318,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满五唯一/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅94.46m²满五年,100,10586元/㎡,毛坯
78㎡,1999年-2014年建,高层(共7层),/sale/502452636?insource=sale_list&top=319,南,三乡-金涌大道-,3室2厅,满五年/房本在手,吉雅花园 3室2厅78m²普通装修,45,5769元/㎡,简装
78.9㎡,2000年-2018年建,高层(共11层),/sale/502498951?insource=sale_list&top=320,东北,三乡-文昌路-,3室2厅,满五唯一/电梯,秀乐公馆 3室2厅78.9m²精装修,100,12674元/㎡,精装
